Time[s],Power[W]
17121.70,91.098
17122.73,91.098
17123.77,91.157
17124.85,91.249
17125.89,91.188
17126.92,91.188
17127.96,91.144
17129.00,91.151
17130.03,91.151
17131.07,91.167
17132.10,91.206
17133.15,91.206
17134.19,91.212
17135.35,91.115
17136.50,91.208
17137.54,91.208
17138.57,91.12
17139.61,91.185
17140.64,91.185
17141.79,91.208
17142.82,91.157
17143.86,91.174
17144.89,91.174
17145.93,91.186
17146.96,91.231
17148.00,91.231
17149.03,91.189
17150.07,91.143
17151.11,91.143
17152.14,91.22
17153.30,91.152
17154.33,91.176
17155.37,91.176
17156.40,91.173
17157.43,91.238
17158.58,91.238
17159.62,91.237
17160.67,91.21
17161.70,91.21
17162.73,91.122
17163.77,91.184
17164.81,91.184
17165.84,91.184
17166.88,91.132
17167.91,91.182
17168.94,91.182
17169.98,91.166
17171.01,91.305
17172.13,91.305
17173.17,91.155
17174.20,91.214
17175.24,91.214
17176.28,91.2
17177.42,91.261
17178.46,91.265
17179.51,91.265
17180.54,91.243
17181.58,91.235
17182.62,91.235
17183.66,91.224
17184.69,91.235
17185.73,91.235
17186.77,91.203
17187.80,91.226
17188.84,91.226
17189.87,91.276
17190.91,91.193
17191.95,91.188
17193.03,91.188
17194.06,91.223
17195.11,91.262
17196.26,91.262
17197.29,91.275
17198.35,91.212
17199.39,91.249
17200.42,91.249
17201.46,91.309
17202.50,91.227
17203.54,91.227
17204.58,91.226
17205.61,91.225
17206.65,91.225
17207.69,91.165
17208.73,91.296
17209.82,91.296
17210.85,91.235
17211.89,91.269
17212.93,91.316
17213.96,91.316
17215.10,91.123
17216.14,91.334
17217.19,91.334
17218.24,91.323
17219.28,91.274
17220.31,91.274
17221.35,91.261
17222.38,91.268
17223.42,91.21
17224.45,91.21
17225.49,91.27
17226.52,91.193
17227.55,91.193
17228.58,91.261
17229.62,91.202
17230.71,91.202
17231.74,91.309
17232.77,91.266
17233.81,91.266
17234.85,91.19
17235.99,91.295
17237.03,91.243
17238.07,91.243
17239.11,91.2
17240.15,91.262
17241.18,91.262
17242.22,91.271
17243.26,91.265
17244.30,91.265
17245.33,91.259
17246.37,91.313
17247.40,91.292
17248.44,91.292
17249.55,91.272
17250.59,91.318
17251.62,91.318
17252.65,91.357
17253.69,91.245
17254.86,91.245
17255.89,91.192
17256.93,91.289
17257.96,91.281
17259.00,91.281
17260.03,91.312
17261.07,91.267
17262.10,91.267
17263.14,91.181
17264.17,91.234
17265.21,91.234
17266.24,91.282
17267.28,91.246
17268.39,91.246
17269.43,91.296
17270.46,91.277
17271.50,91.244
17272.54,91.244
17273.68,91.309
17274.72,91.259
17275.75,91.259
17276.79,91.357
17277.82,91.287
17278.86,91.287
17279.90,91.356
17280.93,91.382
17281.96,91.231
17283.00,91.231
17284.03,91.262
17285.07,91.249
17286.11,91.249
17287.23,91.284
17288.27,91.339
17289.31,91.339
17290.34,91.332
17291.38,91.273
17292.52,91.28
17293.55,91.28
17294.59,91.282
17295.62,91.202
17296.66,91.202
17297.69,91.29
17298.73,91.314
17299.77,91.314
17300.81,91.292
17301.85,91.264
17302.88,91.264
17303.92,91.246
17304.95,91.311
17306.07,91.3
17307.11,91.3
17308.15,91.422
17309.18,91.323
17310.23,91.323
17311.36,91.324
17312.40,91.19
17313.44,91.343
17314.47,91.343
17315.52,91.221
17316.56,91.379
17317.59,91.379
17318.63,91.285
17319.66,91.288
17320.70,91.288
17321.73,91.357
17322.87,91.402
17323.90,91.402
17324.93,91.296
17325.97,91.323
17327.01,91.31
17328.15,91.31
17329.18,91.287
17330.24,91.315
17331.28,91.315
17332.31,91.31
17333.35,91.261
17334.38,91.261
17335.42,91.333
17336.45,91.37
17337.48,91.278
17338.52,91.278
17339.55,91.309
17340.59,91.415
17341.71,91.415
17342.74,91.349
17343.77,91.414
17344.81,91.414
17345.85,91.312
17347.00,91.354
17348.04,91.391
17349.08,91.391
17350.11,91.335
17351.15,91.338
17352.19,91.338
17353.23,91.388
17354.27,91.353
17355.30,91.353
17356.34,91.365
17357.37,91.399
17358.41,91.399
17359.45,91.364
17360.48,91.312
17361.52,91.374
17362.60,91.374
17363.63,91.341
17364.67,91.441
17365.71,91.441
17366.75,91.298
17367.90,91.416
17368.93,91.416
17369.99,91.414
17371.03,91.432
17372.06,91.374
17373.10,91.374
17374.14,91.421
17375.17,91.283
17376.21,91.283
17377.24,91.414
17378.28,91.354
17379.31,91.354
17380.34,91.383
17381.44,91.337
17382.48,91.347
17383.51,91.347
17384.55,91.466
17385.60,91.517
17386.73,91.517
17387.77,91.373
17388.80,91.386
17389.84,91.386
17390.89,91.408
17391.94,91.387
17392.98,91.426
17394.01,91.426
17395.05,91.485
17396.09,91.395
17397.12,91.395
17398.16,91.395
17399.19,91.42
17400.28,91.42
17401.32,91.293
17402.36,91.408
17403.40,91.408
17404.44,91.345
17405.57,91.488
17406.60,91.502
17407.64,91.502
17408.67,91.498
17409.71,91.381
17410.75,91.381
17411.78,91.492
17412.82,91.473
17413.86,91.473
17414.89,91.448
17415.93,91.355
17416.96,91.355
17418.00,91.484
17419.12,91.384
17420.16,91.543
17421.19,91.543
17422.23,91.432
17423.26,91.413
17424.42,91.413
17425.45,91.423
17426.49,91.457
17427.52,91.501
17428.56,91.501
17429.59,91.441
17430.62,91.428
17431.66,91.428
17432.70,91.456
17433.73,91.479
17434.76,91.479
17435.80,91.374
17436.84,91.449
17438.01,91.449
17439.16,91.431
17440.19,91.489
17441.24,91.469
17442.27,91.469
17443.31,91.469
17444.35,91.475
17445.39,91.475
17446.42,91.444
17447.46,91.462
17448.50,91.462
17449.53,91.418
17450.56,91.496
17451.60,91.45
17452.64,91.45
17453.67,91.427
17454.84,91.492
17455.88,91.492
17456.91,91.45
17457.95,91.507
17458.98,91.507
17460.02,91.435
17461.06,91.479
17462.20,91.454
17463.23,91.454
17464.27,91.473
17465.31,91.513
17466.34,91.513
17467.37,91.485
17468.41,91.472
17469.44,91.472
17470.48,91.533
17471.52,91.441
17472.55,91.41
17473.58,91.41
17474.62,91.415
17475.75,91.518
17476.78,91.518
17477.82,91.525
17478.85,91.414
17479.89,91.414
17481.04,91.398
17482.07,91.485
17483.11,91.487
17484.15,91.487
17485.18,91.465
17486.22,91.556
17487.25,91.556
17488.29,91.497
17489.32,91.571
17490.36,91.571
17491.39,91.432
17492.43,91.444
17493.47,91.444
17494.59,91.548
17495.63,91.451
17496.66,91.512
17497.69,91.512
17498.73,91.449
17499.89,91.421
17500.93,91.421
17501.96,91.391
17502.99,91.51
17504.03,91.437
17505.07,91.437
17506.10,91.491
17507.13,91.546
17508.17,91.546
17509.20,91.532
17510.24,91.447
17511.38,91.447
17512.42,91.566
17513.45,91.293
17514.49,91.293
17515.52,91.578
17516.68,91.538
17517.71,91.614
17518.76,91.614
17519.84,91.501
17520.88,91.571
17521.91,91.571
17522.96,91.61
17523.99,91.581
17525.03,91.581
17526.07,91.545
17527.11,91.577
17528.15,91.488
17529.18,91.488
17530.23,91.513
17531.26,91.568
17532.30,91.568
17533.33,91.562
17534.36,91.442
17535.51,91.442
17536.54,91.508
17537.60,91.542
17538.63,91.537
17539.67,91.537
17540.70,91.59
17541.73,91.518
17542.77,91.518
17543.80,91.594
17544.83,91.593
17545.87,91.593
17546.91,91.58
17547.94,91.519
17548.98,91.519
17550.01,91.642
17551.12,91.512
17552.15,91.587
17553.19,91.587
17554.23,91.732
17555.27,91.693
17556.40,91.693
17557.44,91.624
17558.48,91.526
17559.51,91.526
17560.54,91.603
17561.57,91.564
17562.61,91.579
17563.64,91.579
17564.68,91.697
17565.71,91.576
17566.75,91.576
17567.83,91.577
17568.86,91.572
17569.96,91.572
17570.99,91.629
17572.03,91.578
17573.06,91.633
17574.10,91.633
17575.25,91.712
17576.28,91.604
17577.32,91.604
17578.35,91.559
17579.38,91.588
17580.42,91.588
17581.45,91.648
17582.49,91.51
17583.53,91.51
17584.56,91.642
17585.60,91.649
17586.63,91.552
17587.67,91.552
17588.80,91.542
17589.84,91.654
17590.87,91.654
17591.90,91.651
17592.94,91.546
17594.09,91.546
17595.12,91.675
17596.16,91.607
17597.19,91.691
17598.23,91.691
17599.26,91.536
17600.30,91.656
17601.34,91.656
17602.37,91.672
17603.42,91.597
17604.45,91.597
17605.49,91.599
17606.53,91.59
17607.56,91.59
17608.60,91.563
17609.63,91.606
17610.67,91.605
17611.71,91.605
17612.74,91.615
17613.78,91.735
17614.82,91.735
17615.86,91.619
17616.89,91.63
17617.93,91.63
17618.96,91.646
17620.00,91.648
17621.03,91.648
17622.07,91.699
17623.11,91.652
17624.15,91.642
17625.18,91.642
17626.22,91.575
17627.25,91.684
17628.29,91.684
17629.36,91.626
17630.40,91.727
17631.44,91.727
17632.47,91.667
17633.51,91.707
17634.54,91.707
17635.58,91.587
17636.62,91.714
17637.66,91.662
17638.70,91.662
17639.73,91.645
17640.76,91.601
17641.85,91.601
17642.89,91.655
17643.92,91.69
17644.96,91.69
17645.99,91.711
17647.03,91.708
17648.10,91.708
17649.13,91.678
17650.17,91.786
17651.20,91.643
17652.36,91.643
17653.39,91.651
17654.42,91.695
17655.46,91.695
17656.50,91.691
17657.53,91.736
17658.57,91.736
17659.60,91.628
17660.64,91.75
17661.67,91.78
17662.71,91.78
17663.75,91.664
17664.79,91.812
17665.82,91.812
17666.86,91.714
17667.89,91.752
17668.93,91.752
17669.97,91.68
17671.00,91.735
17672.04,91.735
17673.07,91.7
17674.11,91.731
17675.14,91.739
17676.18,91.739
17677.21,91.11
17678.24,90.582
17679.28,90.582
17680.31,90.525
17681.35,90.298
17682.39,90.298
17683.42,90.331
17684.46,90.106
17685.50,90.106
17686.53,90.0
17687.58,89.947
17688.61,89.947
17689.65,89.499
17690.68,88.903
17691.72,88.821
17692.75,88.821
17693.78,88.778
17694.82,88.576
17695.85,88.576
17696.88,88.523
17697.92,88.348
17698.95,88.348
17699.98,88.197
17701.01,88.184
17702.05,88.184
17703.08,88.068
17704.11,87.73
17705.15,87.73
17706.18,87.146
17707.22,86.975
17708.25,86.961
17709.31,86.961
17710.34,86.79
17711.38,86.829
17712.41,86.829
17713.44,86.546
17714.48,86.434
17715.51,86.434
17716.54,86.405
17717.58,86.318
17718.62,86.318
17719.66,86.305
17720.69,86.094
17721.72,85.474
17722.76,85.474
17723.80,85.337
17724.83,85.227
17725.86,85.227
17726.90,85.088
17727.94,84.857
17728.97,84.857
17730.00,84.854
17731.04,84.734
17732.07,84.734
17733.11,84.586
17734.14,84.544
17735.18,84.313
17736.21,84.313
17737.25,84.049
17738.28,83.66
17739.32,83.66
17740.35,83.53
17741.38,83.568
17742.42,83.568
17743.45,83.518
17744.49,83.217
17745.53,83.217
17746.56,83.159
17747.60,83.112
17748.69,83.112
17749.72,83.051
17750.75,82.871
17751.79,82.678
17752.83,82.678
17753.86,82.1
17754.89,82.097
17755.94,82.097
17756.98,81.885
17758.01,81.895
17759.05,81.895
17760.09,81.851
17761.13,81.803
17762.17,81.591
17763.20,81.591
17764.24,81.443
17765.27,81.403
17766.31,81.403
17767.35,81.184
17768.47,81.167
17769.50,81.167
17770.55,80.7
17771.60,80.516
17772.63,80.516
17773.67,80.559
17774.71,80.405
17775.74,80.274
17776.79,80.274
17777.82,80.162
17778.86,80.194
17779.90,80.194
17780.94,80.038
17781.97,79.938
17783.01,79.938
17784.05,79.918
17785.09,79.638
17786.12,79.638
17787.16,79.633
17788.20,79.073
17789.23,78.949
17790.26,78.949
17791.30,78.931
17792.34,78.789
17793.37,78.789
17794.40,78.783
17795.44,78.586
17796.47,78.586
17797.51,78.443
17798.54,78.415
17799.58,78.415
17800.61,78.333
17801.65,78.291
17802.68,78.215
17803.72,78.215
17804.75,77.998
17805.78,77.567
17806.82,77.567
17807.86,77.386
17808.89,77.257
17809.93,77.257
17810.96,77.164
17812.01,77.076
17813.05,77.076
17814.08,77.056
17815.12,77.054
17816.16,77.054
17817.20,77.004
17818.24,76.799
17819.28,76.606
17820.31,76.606
17821.35,76.539
17822.39,76.584
17823.42,76.584
17824.45,76.082
17825.49,75.696
17826.52,75.696
17827.59,75.765
17828.62,75.769
17829.66,75.769
17830.69,75.666
17831.73,75.483
17832.76,75.508
17833.90,75.508
17834.94,75.463
17835.98,75.512
17837.01,75.512
17838.05,75.15
17839.08,75.218
17840.12,75.218
17841.16,75.023
17842.19,74.638
17843.22,74.235
17844.26,74.235
17845.29,74.213
17846.32,74.054
17847.36,74.054
17848.40,73.992
17849.44,73.933
17850.47,73.933
17851.51,73.743
17852.56,73.748
17853.59,73.748
17854.64,73.683
17855.68,73.541
17856.71,73.61
17857.75,73.61
17858.79,73.435
17859.83,73.367
17860.86,73.367
17861.90,72.883
17862.93,72.616
17863.96,72.616
17865.00,72.525
17866.03,72.504
17867.06,72.504
17868.10,72.431
17869.13,72.165
17870.16,72.165
17871.20,72.201
17872.23,72.16
17873.26,72.087
17874.30,72.087
17875.33,71.77
17876.42,71.78
17877.45,71.78
17878.49,71.701
17879.52,71.584
17880.56,71.584
17881.59,71.484
17882.63,70.87
17883.67,70.87
17884.70,70.749
17885.75,70.724
17886.80,70.746
17887.83,70.746
17888.87,70.61
17889.91,70.488
17891.04,70.488
17892.08,70.501
17893.12,70.307
17894.15,70.307
17895.19,70.155
17896.22,69.992
17897.25,70.018
17898.29,70.018
17899.33,70.033
17900.37,69.65
17901.40,69.65
17902.44,69.104
17903.47,68.963
17904.56,68.963
17905.60,68.981
17906.65,69.034
17907.78,68.796
17908.81,68.796
17909.85,68.698
17910.88,68.708
17911.91,68.708
17913.07,68.585
17914.10,68.436
17915.14,68.436
17916.17,68.355
17917.20,68.256
17918.24,68.256
17919.27,68.318
17920.31,67.986
17921.34,67.26
17922.37,67.26
17923.41,67.153
17924.57,67.0
17925.60,67.0
17926.64,66.971
17927.67,66.914
17928.71,66.914
17929.86,66.841
17930.89,66.815
17931.95,66.718
17932.98,66.718
17934.02,66.544
17935.05,66.411
17936.08,66.411
17937.12,66.404
17938.16,66.409
17939.20,66.409
17940.23,66.173
17941.27,66.115
17942.30,65.964
17943.41,65.964
17944.45,65.234
17945.48,65.135
17946.52,65.135
17947.55,65.121
17948.70,65.056
17949.73,65.056
17950.84,64.984
17951.88,64.781
17952.91,64.586
17953.95,64.586
17954.99,64.599
17956.03,64.534
17957.06,64.534
17958.10,64.403
17959.14,64.233
17960.17,64.233
17961.21,64.209
17962.24,64.064
17963.27,64.064
17964.31,64.054
17965.35,63.84
17966.38,63.136
17967.42,63.136
17968.45,63.108
17969.50,63.103
17970.54,63.103
17971.58,62.973
17972.61,62.937
17973.64,62.937
17974.68,62.764
17975.71,62.731
17976.75,62.731
17977.78,62.655
17978.82,62.472
17979.85,62.415
17980.89,62.415
17981.93,62.408
17982.96,62.295
17983.99,62.295
17985.03,62.257
17986.07,62.124
17987.10,62.124
17988.13,61.637
17989.17,61.344
17990.20,61.344
17991.24,61.115
17992.27,60.959
17993.30,60.85
17994.34,60.85
17995.37,60.939
17996.40,60.864
17997.44,60.864
17998.47,60.843
17999.51,60.815
18000.54,60.815
18001.58,60.621
18002.61,60.459
18003.67,60.459
18004.74,60.561
18005.77,60.435
18006.80,60.331
18007.84,60.331
18008.87,60.269
18009.91,59.473
18010.95,59.473
18011.98,59.411
18013.02,59.352
18014.05,59.352
18015.08,59.325
18016.12,59.296
18017.16,59.296
18018.19,59.252
18019.23,59.2
18020.26,59.2
18021.30,59.079
18022.33,59.001
18023.36,58.978
18024.40,58.978
18025.44,58.869
18026.47,58.787
18027.51,58.787
18028.54,58.719
18029.57,58.562
18030.61,58.562
18031.64,58.55
18032.68,58.613
18033.71,58.613
18034.75,58.018
18035.78,57.983
18036.82,57.983
18037.85,57.8
18038.90,57.912
18039.93,57.75
18040.97,57.75
18042.00,57.64
18043.04,57.606
18044.07,57.606
18045.11,57.652
18046.14,57.491
18047.17,57.491
18048.21,57.304
18049.24,57.441
18050.28,57.441
18051.31,57.326
18052.35,57.256
18053.38,57.175
18054.42,57.175
18055.45,57.206
18056.49,57.244
18057.53,57.244
18058.56,56.458
18059.59,56.429
18060.66,56.429
18061.69,56.471
18062.73,56.323
18063.84,56.323
18064.87,56.449
18065.93,56.438
18067.08,56.321
18068.11,56.321
18069.15,56.126
18070.19,56.129
18071.22,56.129
18072.25,56.051
18073.30,55.915
18074.34,55.915
18075.37,55.963
18076.40,55.82
18077.44,55.865
18078.47,55.865
18079.51,55.774
18080.54,55.299
18081.57,55.299
18082.61,55.165
18083.65,55.146
18084.68,55.146
18085.73,54.962
18086.76,54.959
18087.79,54.959
18088.83,54.87
18089.87,54.742
18090.91,54.621
18091.94,54.621
18092.98,54.66
18094.01,54.604
18095.04,54.604
18096.08,54.611
18097.11,54.569
18098.15,54.569
18099.19,54.664
18100.22,54.445
18101.26,54.445
18102.30,54.421
18103.34,54.294
18104.38,54.182
18105.41,54.182
18106.46,54.335
18107.50,53.357
18108.54,53.357
18109.57,53.281
18110.61,53.264
18111.65,53.264
18112.68,53.341
18113.72,53.074
18114.76,53.074
18115.80,53.025
18116.84,53.128
18117.88,53.128
18118.91,53.077
18119.95,52.975
18121.03,52.847
18122.09,52.847
18123.12,52.897
18124.16,52.618
18125.20,52.618
18126.23,52.565
18127.39,52.626
18128.42,52.49
18129.46,52.49
18130.49,52.232
18131.53,51.703
18132.56,51.703
18133.59,51.553
18134.63,51.34
18135.69,51.34
18136.73,51.316
18137.76,51.178
18138.80,51.178
18139.83,51.131
18140.91,51.229
18141.94,51.101
18142.99,51.101
18144.02,51.084
18145.06,50.86
18146.09,50.86
18147.13,50.874
18148.17,50.874
18149.21,50.874
18150.25,50.635
18151.28,50.596
18152.32,50.596
18153.36,50.419
18154.40,50.299
18155.43,50.246
18156.47,50.246
18157.50,49.369
18158.53,49.378
18159.57,49.378
18160.60,49.413
18161.64,49.321
18162.68,49.321
18163.72,49.323
18164.75,49.155
18165.79,49.155
18166.83,49.086
18167.87,48.887
18168.90,48.887
18169.94,48.904
18170.98,48.791
18172.01,48.737
18173.05,48.737
18174.09,48.727
18175.12,48.71
18176.16,48.71
18177.19,48.662
18178.23,48.453
18179.27,48.453
18180.30,48.501
18181.38,48.262
18182.42,48.337
18183.45,48.337
18184.55,48.151
18185.60,47.436
18186.64,47.436
18187.68,47.193
18188.71,47.323
18189.74,47.323
18190.78,47.248
18191.81,47.215
18192.85,47.215
18193.88,47.153
18194.92,47.168
18195.95,47.016
18196.99,47.016
18198.02,47.002
18199.06,46.91
18200.09,46.91
18201.13,46.921
18202.16,46.889
18203.20,46.889
18204.23,46.719
18205.27,46.71
18206.31,46.71
18207.35,46.787
18208.38,46.637
18209.41,46.637
18210.45,46.518
18211.49,46.294
18212.53,45.8
18213.56,45.8
18214.59,45.91
18215.63,45.847
18216.68,45.847
18217.71,45.945
18218.75,45.87
18219.78,45.87
18220.82,45.71
18221.86,45.688
18222.89,45.688
18223.93,45.651
18224.97,45.589
18226.01,45.648
18227.05,45.648
18228.08,45.519
18229.11,45.568
18230.15,45.568
18231.18,45.444
18232.21,45.423
18233.25,45.423
18234.29,45.441
18235.32,45.342
18236.36,45.342
18237.40,45.369
18238.43,45.325
18239.47,45.2
18240.51,45.2
18241.55,45.124
18242.61,44.692
18243.64,44.692
18244.68,44.677
18245.72,44.515
18246.75,44.515
18247.79,44.46
18248.82,44.434
18249.86,44.434
18250.89,44.437
18251.94,44.39
18252.97,44.312
18254.01,44.312
18255.05,44.225
18256.08,44.193
18257.12,44.193
18258.16,44.17
18259.19,44.096
18260.24,44.096
18261.28,44.019
18262.33,43.872
18263.48,43.872
18264.51,43.882
18265.62,43.923
18266.75,43.772
18267.79,43.772
18268.82,43.761
18269.86,43.783
18270.90,43.783
18271.93,43.697
18273.02,42.967
18274.05,42.89
18275.09,42.89
18276.17,42.861
18277.21,42.725
18278.24,42.725
18279.39,42.63
18280.51,42.654
18281.55,42.672
18282.59,42.672
18283.62,42.598
18284.66,42.532
18285.81,42.532
18286.84,42.447
18287.87,42.426
18288.91,42.426
18289.95,42.261
18290.98,42.271
18292.02,42.209
18293.06,42.209
18294.09,42.004
18295.12,41.997
18296.16,41.997
18297.31,41.92
18298.34,41.872
18299.38,41.872
18300.48,41.706
18301.51,41.747
18302.55,41.373
18303.58,41.373
18304.61,40.691
18305.65,40.756
18306.68,40.756
18307.72,40.801
18308.76,40.72
18309.80,40.72
18310.83,40.611
18311.87,40.455
18312.91,40.455
18313.94,40.335
18314.98,40.409
18316.02,40.326
18317.17,40.326
18318.30,40.368
18319.33,40.261
18320.37,40.261
18321.41,40.078
18322.45,40.084
18323.59,39.949
18324.63,39.949
18325.66,40.0
18326.70,39.962
18327.73,39.962
18328.77,39.923
18329.80,39.712
18330.84,39.712
18331.88,39.613
18332.92,39.577
18333.95,39.577
18334.99,39.073
18336.03,38.927
18337.14,39.065
18338.18,39.065
18339.21,38.867
18340.25,38.857
18341.29,38.857
18342.43,38.875
18343.47,38.797
18344.50,38.703
18345.54,38.703
18346.58,38.602
18347.62,38.666
18348.66,38.666
18349.69,38.49
18350.73,38.439
18351.77,38.439
18352.81,38.516
18353.84,38.43
18354.88,38.43
18355.91,38.459
18356.95,38.517
18358.10,38.517
18359.13,38.286
18360.18,38.308
18361.23,38.371
18362.26,38.371
18363.30,38.35
18364.33,38.295
18365.37,38.295
18366.41,38.251
18367.45,38.225
18368.48,38.225
18369.51,38.239
18370.55,38.044
18371.58,37.484
18372.62,37.484
18373.77,37.511
18374.93,37.568
18375.96,37.568
18377.00,37.459
18378.04,37.474
18379.08,37.376
18380.21,37.376
18381.25,37.396
18382.28,37.352
18383.31,37.352
18384.35,37.297
18385.38,37.276
18386.41,37.276
18387.45,37.147
18388.48,37.146
18389.52,37.146
18390.55,37.144
18391.59,37.045
18392.64,36.861
18393.77,36.861
18394.81,36.932
18395.84,36.899
18396.88,36.899
18397.91,36.852
18399.05,36.929
18400.09,36.735
18401.13,36.735
18402.17,36.694
18403.20,36.585
18404.24,36.585
18405.28,35.972
18406.32,35.879
18407.35,35.879
18408.39,35.816
18409.45,35.799
18410.49,35.799
18411.52,35.662
18412.71,35.546
18413.75,35.583
18414.79,35.583
18415.82,35.522
18416.86,35.619
18418.00,35.619
18419.03,35.467
18420.07,35.443
18421.11,35.452
18422.15,35.452
18423.18,35.351
18424.22,35.256
18425.26,35.256
18426.30,35.21
18427.33,35.138
18428.37,35.138
18429.41,35.209
18430.44,35.121
18431.55,35.033
18432.59,35.033
18433.63,34.982
18434.67,34.755
18435.71,34.755
18436.84,34.676
18437.88,34.604
18438.92,34.604
18439.96,34.489
18441.00,34.369
18442.08,34.369
18443.12,33.97
18444.15,33.8
18445.19,33.906
18446.23,33.906
18447.27,33.92
18448.43,33.952
18449.47,33.952
18450.50,33.821
18451.54,33.89
18452.57,33.765
18453.61,33.765
18454.64,33.743
18455.79,33.575
18456.83,33.575
